date,description,category,incident_code,pd_district,dayofweek
2008-12-10,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Wednesday
2008-12-29,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,MISSION,Monday
2008-12-28,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,TENDERLOIN,Sunday
2008-12-27,SALE OF METHADONE,DRUG/NARCOTIC,16634,TENDERLOIN,Saturday
2008-12-17,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Wednesday
2008-12-23,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,BAYVIEW,Tuesday
2008-12-02,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,MISSION,Tuesday
2008-12-20,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Saturday
2008-12-06,POSSESSION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16650,MISSION,Saturday
2008-12-20,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,CENTRAL,Saturday
2008-12-25,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Thursday
2008-12-01,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,TENDERLOIN,Monday
2008-12-16,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,TARAVAL,Tuesday
2008-12-22,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,MISSION,Monday
2008-12-15,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,INGLESIDE,Monday
2008-12-06,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,NORTHERN,Saturday
2008-12-15,POSSESSION OF HALLUCINOGENIC FOR SALES,DRUG/NARCOTIC,16420,RICHMOND,Monday
2008-12-06,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,TENDERLOIN,Saturday
2008-12-06,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,SOUTHERN,Saturday
2008-12-03,SALE OF AMPHETAMINE,DRUG/NARCOTIC,16644,TENDERLOIN,Wednesday
2008-12-20,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,MISSION,Saturday
2008-12-15,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Monday
2008-12-03,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,INGLESIDE,Wednesday
2008-12-15,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Monday
2008-12-08,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Monday
2008-12-07,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,CENTRAL,Sunday
2008-12-24,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,TENDERLOIN,Wednesday
2008-12-22,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,MISSION,Monday
2008-12-23,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Tuesday
2008-12-10,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,SOUTHERN,Wednesday
2008-12-08,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Monday
2008-12-29,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,NORTHERN,Monday
2008-12-30,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,SOUTHERN,Tuesday
2008-12-05,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,SOUTHERN,Friday
2008-12-21,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,MISSION,Sunday
2008-12-10,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Wednesday
2008-12-29,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,NORTHERN,Monday
2008-12-20,SALE OF MARIJUANA,DRUG/NARCOTIC,16040,PARK,Saturday
2008-12-26,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,RICHMOND,Friday
2008-12-15,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,TENDERLOIN,Monday
2008-12-20,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,MISSION,Saturday
2008-12-01,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TARAVAL,Monday
2008-12-03,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,RICHMOND,Wednesday
2008-12-24,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Wednesday
2008-12-04,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,RICHMOND,Thursday
2008-12-04,UNDER INFLUENCE OF DRUGS IN A PUBLIC PLACE,DRUG/NARCOTIC,19095,SOUTHERN,Thursday
2008-12-21,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,NORTHERN,Sunday
2008-12-02,"CONTROLLED SUBSTANCE VIOLATION, LOITERING FOR",DRUG/NARCOTIC,16645,BAYVIEW,Tuesday
2008-12-21,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Sunday
2008-12-21,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,PARK,Sunday
2008-12-20,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TENDERLOIN,Saturday
2008-12-20,TRANSPORTATION OF HEROIN,DRUG/NARCOTIC,16130,MISSION,Saturday
2008-12-06,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,SOUTHERN,Saturday
2008-12-17,SALE OF MARIJUANA,DRUG/NARCOTIC,16040,SOUTHERN,Wednesday
2008-12-13,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Saturday
2008-12-06,POSSESSION OF AMPHETAMINE,DRUG/NARCOTIC,16640,INGLESIDE,Saturday
2008-12-22,POSSESSION OF HALLUCINOGENIC,DRUG/NARCOTIC,16410,INGLESIDE,Monday
2008-12-02,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,MISSION,Tuesday
2008-12-13,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,INGLESIDE,Saturday
2008-12-05,"CONTROLLED SUBSTANCE VIOLATION, LOITERING FOR",DRUG/NARCOTIC,16645,PARK,Friday
2008-12-03,SALE OF OPIATES,DRUG/NARCOTIC,16230,TENDERLOIN,Wednesday
2008-12-12,SALE OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16664,TENDERLOIN,Friday
2008-12-08,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,NORTHERN,Monday
2008-12-10,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Wednesday
2008-12-18,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Thursday
2008-12-31,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,MISSION,Wednesday
2008-12-02,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Tuesday
2008-12-14,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,NORTHERN,Sunday
2008-12-01,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Monday
2008-12-20,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TARAVAL,Saturday
2008-12-15,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TENDERLOIN,Monday
2008-12-11,POSSESSION OF METHADONE,DRUG/NARCOTIC,16630,TENDERLOIN,Thursday
2008-12-05,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Friday
2008-12-17,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Wednesday
2008-12-20,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Saturday
2008-12-04,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,TENDERLOIN,Thursday
2008-12-17,SALE OF MARIJUANA,DRUG/NARCOTIC,16040,INGLESIDE,Wednesday
2008-12-18,POSSESSION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16650,SOUTHERN,Thursday
2008-12-28,TRANSPORTATION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16656,SOUTHERN,Sunday
2008-12-10,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Wednesday
2008-12-27,POSSESSION OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16660,MISSION,Saturday
2008-12-24,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,SOUTHERN,Wednesday
2008-12-28,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,SOUTHERN,Sunday
2008-12-20,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Saturday
2008-12-03,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,SOUTHERN,Wednesday
2008-12-13,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,INGLESIDE,Saturday
2008-12-10,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Wednesday
2008-12-05,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,RICHMOND,Friday
2008-12-16,MAINTAINING PREMISE WHERE NARCOTICS ARE SOLD/USED,DRUG/NARCOTIC,16705,SOUTHERN,Tuesday
2008-12-02,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Tuesday
2008-12-13,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,PARK,Saturday
2008-12-19,VISITING WHERE DRUGS ARE USED OR SMOKED,DRUG/NARCOTIC,16700,MISSION,Friday
2008-12-22,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,MISSION,Monday
2008-12-27,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,MISSION,Saturday
2008-12-20,SALE OF HEROIN,DRUG/NARCOTIC,16120,TENDERLOIN,Saturday
2008-12-15,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,INGLESIDE,Monday
2008-12-11,POSSESSION OF BASE/ROCK COCAINE FOR SALE,DRUG/NARCOTIC,16623,TENDERLOIN,Thursday
2008-12-06,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,BAYVIEW,Saturday
2008-12-02,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Tuesday
2008-12-28,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,MISSION,Sunday
2008-12-10,POSSESSION OF METH-AMPHETAMINE,DRUG/NARCOTIC,16650,SOUTHERN,Wednesday
2008-12-11,SALE OF CONTROLLED SUBSTANCE,DRUG/NARCOTIC,16664,TENDERLOIN,Thursday
2008-12-22,POSSESSION OF COCAINE,DRUG/NARCOTIC,16620,MISSION,Monday
2008-12-27,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Saturday
2008-12-04,"CONTROLLED SUBSTANCE VIOLATION, LOITERING FOR",DRUG/NARCOTIC,16645,MISSION,Thursday
2008-12-27,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Saturday
2008-12-28,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Sunday
2008-12-05,PLANTING/CULTIVATING MARIJUANA,DRUG/NARCOTIC,16020,INGLESIDE,Friday
2008-12-06,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,MISSION,Saturday
2008-12-21,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,TENDERLOIN,Sunday
2008-12-09,POSSESSION OF MARIJUANA FOR SALES,DRUG/NARCOTIC,16030,TENDERLOIN,Tuesday
2008-12-20,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Saturday
2008-12-17,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,CENTRAL,Wednesday
2008-12-20,SALE OF MARIJUANA,DRUG/NARCOTIC,16040,PARK,Saturday
2008-12-02,TRANSPORTATION OF COCAINE,DRUG/NARCOTIC,16626,MISSION,Tuesday
2008-12-29,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,TENDERLOIN,Monday
2008-12-22,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,INGLESIDE,Monday
2008-12-10,UNDER INFLUENCE OF DRUGS IN A PUBLIC PLACE,DRUG/NARCOTIC,19095,CENTRAL,Wednesday
2008-12-08,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Monday
2008-12-10,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Wednesday
2008-12-21,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TARAVAL,Sunday
2008-12-05,POSSESSION OF MARIJUANA,DRUG/NARCOTIC,16010,PARK,Friday
2008-12-03,POSSESSION OF NARCOTICS PARAPHERNALIA,DRUG/NARCOTIC,16710,TENDERLOIN,Wednesday
2008-12-21,POSSESSION OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16621,TENDERLOIN,Sunday
2008-12-03,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,SOUTHERN,Wednesday
2008-12-15,SALE OF BASE/ROCK COCAINE,DRUG/NARCOTIC,16625,TENDERLOIN,Monday
2008-12-11,POSSESSION OF HEROIN,DRUG/NARCOTIC,16100,BAYVIEW,Thursday
